gene_a.name,gene_a.identifier,gene_b.name,gene_b.identifier,SL.cellline,SL.pubmed_id,SL.source,SL.statistic_score
ABHD17B,51104,TMED2,10959,null,25171417,computer analysis,0.3
ABHD17B,51104,NUDT21,11051,null,25171417,computer analysis,0.3
ABHD17B,51104,PSMD12,5718,null,25171417,computer analysis,0.3
ABHD17B,51104,UGP2,7360,null,25171417,computer analysis,0.3
ABHD17B,51104,MED17,9440,null,25171417,computer analysis,0.3
ABHD17B,51104,HSPD1,3329,null,25171417,computer analysis,0.3
ABHD17B,51104,VDAC1,7416,null,25171417,computer analysis,0.3
ABHD17B,51104,BRCA2,675,null,26427375,computer analysis,0.3
ABHD17B,51104,HACD3,51495,null,25171417,computer analysis,0.3
ABHD17B,51104,RIDA,10247,null,25171417,computer analysis,0.3
STT3A,3703,KRAS,3845,null,19490893,Text Mining,0.6
FCN3,8547,ORM1,5004,null,20609354,GenomeRNAi,0.53
FCN3,8547,NTRK1,4914,null,20609354,GenomeRNAi,0.53
FCN3,8547,KIT,3815,null,20609354,GenomeRNAi,0.53
FCN3,8547,PDGFRA,5156,null,20609354,GenomeRNAi,0.53
FCN3,8547,PTGS1,5742,null,20609354,GenomeRNAi,0.53
FCN3,8547,PDGFRB,5159,null,20609354,GenomeRNAi,0.53
FCN3,8547,RET,5979,null,20609354,GenomeRNAi,0.53
FCN3,8547,SLC22A2,6582,null,20609354,GenomeRNAi,0.53
FCN3,8547,SLC22A1,6580,null,20609354,GenomeRNAi,0.53
DBNL,28988,ITGB1,3688,null,29959327,ISLE,0.3
DBNL,28988,RSL1D1,26156,null,29959327,ISLE,0.3
DBNL,28988,DCUN1D3,123879,null,29959327,ISLE,0.3
DBNL,28988,SCNN1G,6340,null,29959327,ISLE,0.3
DBNL,28988,SGTB,54557,null,29959327,ISLE,0.3
DBNL,28988,YKT6,10652,null,25171417,Daisy,0.2
GNA11,2767,ZNF358,140467,null,25171417,Daisy,0.2
FOXQ1,94234,TP53,7157,null,26427375,computer analysis,0.3
PCDHB13,56123,PCDHB2,56133,null,25171417,Daisy,0.2
TRMT61A,115708,CLCN7,1186,null,25171417,computer analysis,0.3
PFKL,5211,TKT,7086,null,31300006,CRISPR/CRISPRi,0.11
G6PC3,92579,NAGLU,4669,null,25171417,Daisy,0.2
IL1A,3552,NAE1,8883,null,23100467,GenomeRNAi,0.5
STK24,8428,BRCA1,672,null,26427375,computer analysis,0.3
ANXA4,307,LTBR,4055,null,25171417,Daisy,0.2
ANXA4,307,TM4SF1,4071,null,25171417,Daisy,0.2
KIDINS220,57498,SPAST,6683,null,25171417,Daisy,0.2
FOXP1,27086,PTCD1,26024,null,29959327,ISLE,0.3
MUC16,94025,TP53,7157,null,27438146,computer analysis,0.3
MUC16,94025,SUMO1,7341,null,27438146,computer analysis,0.3
MUC16,94025,RAD54L,8438,null,27438146,computer analysis,0.3
CENPT,80152,TAF1C,9013,null,25171417,Daisy,0.2
CCNH,902,RARS1,5917,null,25171417,Daisy,0.2
CCNH,902,TAF9,6880,null,25171417,Daisy,0.2
CCNH,902,NAE1,8883,null,23100467,GenomeRNAi,0.611
CCNH,902,PTCD2,79810,null,25171417,Daisy,0.2
CCNH,902,SNX2,6643,null,25171417,Daisy,0.2
SPINK2,6691,TSC22D2,9819,null,29959327,ISLE,0.3
DHODH,1723,KRAS,3845,null,29628435,textmining,0.2
TPX2,22974,XPO1,7514,null,25171417,Daisy,0.2
RITA1,84934,TP53,7157,null,23864164,Text Mining,0.56
ETFBKMT,254013,NRAS,4893,null,19490893,GenomeRNAi,0.44
DOCK5,80005,KRAS,3845,null,19490893,GenomeRNAi,0.464
DOCK5,80005,HRAS,3265,null,19490893,GenomeRNAi,0.464
DOCK5,80005,NRAS,4893,null,19490893,GenomeRNAi,0.464
HOXC5,3222,PLSCR1,5359,null,29959327,ISLE,0.3
HOXC5,3222,ZNF347,84671,null,29959327,ISLE,0.3
HOXC5,3222,PHF20,51230,null,29959327,ISLE,0.3
HOXC5,3222,TBC1D4,9882,null,29959327,ISLE,0.3
HOXC5,3222,MRPS22,56945,null,29959327,ISLE,0.3
HOXC5,3222,NANP,140838,null,29959327,ISLE,0.3
HOXC5,3222,PIK3CB,5291,null,29959327,ISLE,0.3
HOXC5,3222,KRAS,3845,null,22613949,Text Mining,0.6
HOXC5,3222,RNF13,11342,null,29959327,ISLE,0.3
HOXC5,3222,RASA2,5922,null,29959327,ISLE,0.3
CAMLG,819,CMAS,55907,null,31300006,CRISPR/CRISPRi,0.28
CAMLG,819,GOLT1B,51026,null,31300006,CRISPR/CRISPRi,0.25
CAMLG,819,SRP19,6728,null,31300006,CRISPR/CRISPRi,0.32
CAMLG,819,WDR61,80349,null,31300006,CRISPR/CRISPRi,0.22
CAMLG,819,NUDC,10726,null,31300006,CRISPR/CRISPRi,0.24
CAMLG,819,CEP152,22995,null,31300006,CRISPR/CRISPRi,0.27
CAMLG,819,MBTPS2,51360,null,31300006,CRISPR/CRISPRi,0.27
CAMLG,819,COG3,83548,null,31300006,CRISPR/CRISPRi,0.17
CAMLG,819,INTS5,80789,null,31300006,CRISPR/CRISPRi,0.43
CAMLG,819,FH,2271,null,31300006,CRISPR/CRISPRi,0.0
CAMLG,819,TTC4,7268,null,31300006,CRISPR/CRISPRi,0.04
CAMLG,819,WDR7,23335,null,31300006,CRISPR/CRISPRi,0.2
DTNBP1,84062,NUP153,9972,null,25171417,Daisy,0.2
TRIM52,84851,ZFP62,643836,null,25171417,Daisy,0.2
KLHL24,54800,BRCA1,672,null,26427375,computer analysis,0.3
ZNF100,163227,ZNF420,147923,null,25171417,Daisy,0.2
DAZ4,57135,NAE1,8883,null,23100467,GenomeRNAi,0.644
TAX1BP1,8887,YKT6,10652,null,25171417,Daisy,0.2
GPR135,64582,WFDC5,149708,null,29959327,ISLE,0.3
GPR135,64582,ZNF341,84905,null,29959327,ISLE,0.3
SLC39A9,55334,TUBGCP3,10426,null,31300006,CRISPR/CRISPRi,0.16
SLC39A9,55334,VPS72,6944,null,31300006,CRISPR/CRISPRi,0.17
SLC39A9,55334,ZNF574,64763,null,31300006,CRISPR/CRISPRi,0.68
SLC39A9,55334,TRRAP,8295,null,31300006,CRISPR/CRISPRi,0.23
SLC39A9,55334,TTC4,7268,null,31300006,CRISPR/CRISPRi,0.33
SLC39A9,55334,THBS3,7059,null,29959327,ISLE,0.3
BVR1,700,HRAS,3265,null,19490893,GenomeRNAi,0.446
BVR1,700,NRAS,4893,null,19490893,GenomeRNAi,0.446
BVR1,700,KRAS,3845,null,19490893,GenomeRNAi,0.446
CPB2,1361,QSOX1,5768,null,29959327,ISLE,0.3
NDUFB5,4711,UGP2,7360,null,25171417,Daisy,0.2
NDUFB5,4711,POLR2K,5440,null,25171417,Daisy,0.2
NDUFB5,4711,TBL1XR1,79718,null,25171417,Daisy,0.2
MSH6,2956,NAE1,8883,null,23100467,GenomeRNAi,0.5
ABCG2,9429,TRIM24,8805,null,20609354,GenomeRNAi,0.509
ABCG2,9429,XRCC6,2547,null,17000754,GenomeRNAi,0.5
ABCG2,9429,ILK,3611,null,17000754,GenomeRNAi,0.5
ABCG2,9429,PLCB1,23236,null,20609354,GenomeRNAi,0.443
ABCG2,9429,BRCA1,672,null,20145144,Text Mining,0.1775
ABCG2,9429,CRCP,27297,null,20609354,GenomeRNAi,0.512
ABCG2,9429,ATP6V0E1,8992,null,20609354,GenomeRNAi,0.503
ABCG2,9429,TAS2R14,50840,null,20609354,GenomeRNAi,0.506
ABCG2,9429,HACE1,57531,null,17000754,GenomeRNAi,0.5
ABCG2,9429,RO60,6738,null,20609354,GenomeRNAi,0.527
ABCG2,9429,ADA2,51816,null,17000754,GenomeRNAi,0.5
ABCG2,9429,HLA-DRA,3122,null,20609354,GenomeRNAi,0.503
ABCG2,9429,FZD8,8325,null,20609354,GenomeRNAi,0.578
ABCG2,9429,BUB1,699,null,17000754,GenomeRNAi,0.5
ABCG2,9429,RAD9A,5883,null,17000754,GenomeRNAi,0.5
ABCG2,9429,RARA,5914,null,20609354,GenomeRNAi,0.509
ABCG2,9429,TBCCD1,55171,null,20609354,GenomeRNAi,0.512
ABCG2,9429,RPL21,6144,null,20609354,GenomeRNAi,0.5329999999999999
ABCG2,9429,PGLS,25796,null,20609354,GenomeRNAi,0.581
ABCG2,9429,ADAM22,53616,null,20609354,GenomeRNAi,0.503
ABCG2,9429,ACSL1,2180,null,20609354,GenomeRNAi,0.551
ABCG2,9429,FOSL1,8061,null,20609354,GenomeRNAi,0.473
ABCG2,9429,CAMK2B,816,null,20609354,GenomeRNAi,0.53
ABCG2,9429,PTPRF,5792,null,17000754,GenomeRNAi,0.5
ABCG2,9429,SNTA1,6640,null,20609354,GenomeRNAi,0.5870000000000001
ABCG2,9429,CALM1,801,null,20609354,GenomeRNAi,0.506
ABCG2,9429,SRI,6717,null,20609354,GenomeRNAi,0.506
ABCG2,9429,H3C7,8968,null,20609354,GenomeRNAi,0.503
ABCG2,9429,GPC5,2262,null,20609354,GenomeRNAi,0.521
ABCG2,9429,PDE6H,5149,null,20609354,GenomeRNAi,0.44
ABCG2,9429,CARS1,833,null,17000754;20609354,GenomeRNAi,0.578
ABCG2,9429,PDE3A,5139,null,17000754,GenomeRNAi,0.5
ABCG2,9429,CUX1,1523,null,20609354,GenomeRNAi,0.506
ABCG2,9429,AURKA,6790,null,17000754,GenomeRNAi,0.5
ABCG2,9429,MAPK11,5600,null,20609354,GenomeRNAi,0.449
ABCG2,9429,BCKDK,10295,null,17000754,GenomeRNAi,0.5
ABCG2,9429,ITCH,83737,null,20609354,GenomeRNAi,0.512
ABCG2,9429,CA5A,763,null,20609354,GenomeRNAi,0.524
ABCG2,9429,CPSF1,29894,null,20609354,GenomeRNAi,0.506
ABCG2,9429,BIRC3,330,null,17000754,GenomeRNAi,0.5
ABCG2,9429,RYK,6259,null,20609354,GenomeRNAi,0.44
ABCG2,9429,FANCF,2188,null,17000754,GenomeRNAi,0.5
ABCG2,9429,CTDSPL,10217,null,20609354,GenomeRNAi,0.512
ABCG2,9429,NRG2,9542,null,20609354,GenomeRNAi,0.503
ABCG2,9429,GLT8D1,55830,null,20609354,GenomeRNAi,0.503
ABCG2,9429,ANK3,288,null,20609354,GenomeRNAi,0.506
ABCG2,9429,ZNF140,7699,null,20609354,GenomeRNAi,0.506
ABCG2,9429,ERMP1,79956,null,20609354,GenomeRNAi,0.506
ABCG2,9429,EPB42,2038,null,20609354,GenomeRNAi,0.506
ABCG2,9429,PPP3CA,5530,null,17000754;20609354,GenomeRNAi,0.545
ABCG2,9429,SORBS1,10580,null,20609354,GenomeRNAi,0.503
ABCG2,9429,C1S,716,null,17000754,GenomeRNAi,0.5
ABCG2,9429,CD9,928,null,17000754,GenomeRNAi,0.5
ABCG2,9429,CEACAM1,634,null,20609354,GenomeRNAi,0.509
ABCG2,9429,HCFC1,3054,null,17000754,GenomeRNAi,0.5
ABCG2,9429,CLTA,1211,null,20609354,GenomeRNAi,0.5870000000000001
ABCG2,9429,LRRC37A3,374819,null,20609354,GenomeRNAi,0.515
ABCG2,9429,CLDN3,1365,null,20609354,GenomeRNAi,0.515
ABCG2,9429,SOD2,6648,null,17000754,GenomeRNAi,0.5
ABCG2,9429,SRSF1,6426,null,20609354,GenomeRNAi,0.446
ABCG2,9429,GAPDH,2597,null,20609354,GenomeRNAi,0.509
ABCG2,9429,TFAP2B,7021,null,20609354,GenomeRNAi,0.53
ABCG2,9429,CLEC2D,29121,null,20609354,GenomeRNAi,0.503
ABCG2,9429,NUDT3,11165,null,20609354,GenomeRNAi,0.506
ABCG2,9429,CACNA2D2,9254,null,20609354,GenomeRNAi,0.503
ABCG2,9429,CLPX,10845,null,20609354,GenomeRNAi,0.503
ABCG2,9429,ATP7A,538,null,20609354,GenomeRNAi,0.509
ABCG2,9429,SESTD1,91404,null,20609354,GenomeRNAi,0.515
ABCG2,9429,ALDOC,230,null,20609354,GenomeRNAi,0.509
ABCG2,9429,RCAN1,1827,null,20609354,GenomeRNAi,0.44
ABCG2,9429,SEPTIN6,23157,null,20609354,GenomeRNAi,0.503
ABCG2,9429,MORC3,23515,null,20609354,GenomeRNAi,0.506
ABCG2,9429,PLEKHM1,9842,null,20609354,GenomeRNAi,0.506
ABCG2,9429,CAMK2G,818,null,20609354,GenomeRNAi,0.44
ABCG2,9429,PGAP2,27315,null,20609354,GenomeRNAi,0.509
ABCG2,9429,FBXL14,144699,null,17000754,GenomeRNAi,0.5
ABCG2,9429,TAP2,6891,null,17000754,GenomeRNAi,0.5
ABCG2,9429,GGCX,2677,null,20609354,GenomeRNAi,0.503
ABCG2,9429,CYP2B6,1555,null,20609354,GenomeRNAi,0.5660000000000001
ABCG2,9429,IRF7,3665,null,20609354,GenomeRNAi,0.551
ABCG2,9429,DLAT,1737,null,20609354,GenomeRNAi,0.506
ABCG2,9429,IL7,3574,null,20609354,GenomeRNAi,0.446
ABCG2,9429,RAP1A,5906,null,20609354,GenomeRNAi,0.503
ABCG2,9429,LDLRAD4,753,null,20609354,GenomeRNAi,0.506
ABCG2,9429,TMEFF1,8577,null,20609354,GenomeRNAi,0.509
ABCG2,9429,SP110,3431,null,20609354,GenomeRNAi,0.515
ABCG2,9429,PRKCQ,5588,null,20609354,GenomeRNAi,0.521
ABCG2,9429,CD93,22918,null,20609354,GenomeRNAi,0.503
ABCG2,9429,SAT1,6303,null,20609354,GenomeRNAi,0.512
ABCG2,9429,DBF4,10926,null,20609354,GenomeRNAi,0.557
ABCG2,9429,NKRF,55922,null,20609354,GenomeRNAi,0.512
ABCG2,9429,AMPD2,271,null,17000754,GenomeRNAi,0.5
ABCG2,9429,CBR1,873,null,17000754,GenomeRNAi,0.5
ABCG2,9429,MAML1,9794,null,20609354,GenomeRNAi,0.509
ABCG2,9429,PDE6C,5146,null,20609354,GenomeRNAi,0.443
ABCG2,9429,ATP2C2,9914,null,20609354,GenomeRNAi,0.503
ABCG2,9429,TLE1,7088,null,20609354,GenomeRNAi,0.509
ABCG2,9429,GTSE1,51512,null,17000754,GenomeRNAi,0.5
ABCG2,9429,GBP4,115361,null,20609354,GenomeRNAi,0.506
ABCG2,9429,ITGB1,3688,null,20609354,GenomeRNAi,0.503
ABCG2,9429,CRYBB2,1415,null,20609354,GenomeRNAi,0.5720000000000001
ABCG2,9429,CLTC,1213,null,20609354,GenomeRNAi,0.524
ABCG2,9429,CNGA3,1261,null,17000754,GenomeRNAi,0.5
ABCG2,9429,TPM1,7168,null,20609354,GenomeRNAi,0.512
ABCG2,9429,HIF3A,64344,null,20609354,GenomeRNAi,0.521
ABCG2,9429,CA2,760,null,20609354,GenomeRNAi,0.509
ABCG2,9429,AZGP1,563,null,20609354,GenomeRNAi,0.506
ABCG2,9429,MGAT2,4247,null,20609354,GenomeRNAi,0.509
ABCG2,9429,UBA6,55236,null,20609354,GenomeRNAi,0.515
ABCG2,9429,HECTD3,79654,null,17000754,GenomeRNAi,0.5
ABCG2,9429,SPTB,6710,null,20609354,GenomeRNAi,0.506
ABCG2,9429,UGT1A7,54577,null,20609354,GenomeRNAi,0.557
ABCG2,9429,PPP1R2,5504,null,20609354,GenomeRNAi,0.506
ABCG2,9429,NFATC2IP,84901,null,20609354,GenomeRNAi,0.44
ABCG2,9429,INTS6L,203522,null,20609354,GenomeRNAi,0.506
ABCG2,9429,FLT3LG,2323,null,20609354,GenomeRNAi,0.518
ABCG2,9429,ALG10B,144245,null,20609354,GenomeRNAi,0.503
ABCG2,9429,UBE3A,7337,null,20609354,GenomeRNAi,0.509
ABCG2,9429,HPS1,3257,null,17000754,GenomeRNAi,0.5
ABCG2,9429,ATF5,22809,null,20609354,GenomeRNAi,0.524
ABCG2,9429,UTP14A,10813,null,20609354,GenomeRNAi,0.539
ABCG2,9429,CXCR4,7852,null,20609354,GenomeRNAi,0.506
ABCG2,9429,CAPRIN1,4076,null,20609354,GenomeRNAi,0.503
ABCG2,9429,PDLIM5,10611,null,20609354,GenomeRNAi,0.5870000000000001
ABCG2,9429,SLC50A1,55974,null,20609354,GenomeRNAi,0.53
ABCG2,9429,SV2B,9899,null,20609354,GenomeRNAi,0.506
ABCG2,9429,ZNF473,25888,null,20609354,GenomeRNAi,0.515
ABCG2,9429,IL27RA,9466,null,20609354,GenomeRNAi,0.524
ABCG2,9429,CADM4,199731,null,20609354,GenomeRNAi,0.569
ABCG2,9429,LIPE,3991,null,20609354,GenomeRNAi,0.5539999999999999
ABCG2,9429,MBD4,8930,null,20609354,GenomeRNAi,0.5479999999999999
ABCG2,9429,RPL36A,6173,null,20609354,GenomeRNAi,0.518
ABCG2,9429,EDF1,8721,null,20609354,GenomeRNAi,0.506
ABCG2,9429,SMARCA1,6594,null,20609354,GenomeRNAi,0.506
ABCG2,9429,OR2F1,26211,null,20609354,GenomeRNAi,0.503
ABCG2,9429,PPP3CB,5532,null,20609354,GenomeRNAi,0.443
ABCG2,9429,MOK,5891,null,17000754,GenomeRNAi,0.5
ABCG2,9429,TNFRSF9,3604,null,20609354,GenomeRNAi,0.506
ABCG2,9429,RPL5,6125,null,20609354,GenomeRNAi,0.503
ABCG2,9429,AKR7A2,8574,null,20609354,GenomeRNAi,0.503
ABCG2,9429,TRIP11,9321,null,20609354,GenomeRNAi,0.509
ABCG2,9429,LPAR1,1902,null,17000754,GenomeRNAi,0.5
ABCG2,9429,HERC5,51191,null,17000754,GenomeRNAi,0.5
ABCG2,9429,DDAH1,23576,null,20609354,GenomeRNAi,0.515
ABCG2,9429,WNT5A,7474,null,20609354,GenomeRNAi,0.443
ABCG2,9429,SNX10,29887,null,20609354,GenomeRNAi,0.503
ABCG2,9429,CNR1,1268,null,20609354,GenomeRNAi,0.506
ABCG2,9429,NCOA3,8202,null,20609354,GenomeRNAi,0.503
ABCG2,9429,PLOD2,5352,null,20609354,GenomeRNAi,0.503
ABCG2,9429,SEL1L,6400,null,20609354,GenomeRNAi,0.506
ABCG2,9429,IFI16,3428,null,20609354,GenomeRNAi,0.524
ABCG2,9429,KCNJ13,3769,null,20609354,GenomeRNAi,0.521
ABCG2,9429,SKP1,6500,null,20609354,GenomeRNAi,0.506
ABCG2,9429,PEX1,5189,null,17000754,GenomeRNAi,0.5
ABCG2,9429,CTSB,1508,null,20609354,GenomeRNAi,0.506
ABCG2,9429,GTF2H5,404672,null,20609354,GenomeRNAi,0.515
ABCG2,9429,BAD,572,null,20609354,GenomeRNAi,0.5479999999999999
ABCG2,9429,KIF5A,3798,null,17000754,GenomeRNAi,0.5
ABCG2,9429,PTPRD,5789,null,17000754,GenomeRNAi,0.5
ABCG2,9429,UCP2,7351,null,20609354,GenomeRNAi,0.506
ABCG2,9429,CSHL1,1444,null,20609354,GenomeRNAi,0.569
ABCG2,9429,TOP1,7150,null,20145144,Text Mining,0.1775
ABCG2,9429,EHF,26298,null,20609354,GenomeRNAi,0.512
ABCG2,9429,EEPD1,80820,null,17000754,GenomeRNAi,0.5
ABCG2,9429,SP100,6672,null,20609354,GenomeRNAi,0.503
ABCG2,9429,API5,8539,null,20609354,GenomeRNAi,0.506
ABCG2,9429,RCAN2,10231,null,20609354,GenomeRNAi,0.443
ABCG2,9429,KAT6A,7994,null,20609354,GenomeRNAi,0.512
ABCG2,9429,SYT11,23208,null,20609354,GenomeRNAi,0.503
ABCG2,9429,CST4,1472,null,20609354,GenomeRNAi,0.506
ABCG2,9429,SCAF11,9169,null,20609354,GenomeRNAi,0.506
ABCG2,9429,COL3A1,1281,null,20609354,GenomeRNAi,0.521
ABCG2,9429,RTP4,64108,null,20609354,GenomeRNAi,0.509
ABCG2,9429,SMO,6608,null,17000754,GenomeRNAi,0.5
ABCG2,9429,RPL35,11224,null,20609354,GenomeRNAi,0.509
ABCG2,9429,HLA-DRB5,3127,null,20609354,GenomeRNAi,0.503
ABCG2,9429,PDE4DIP,9659,null,20609354,GenomeRNAi,0.5539999999999999
ABCG2,9429,TJP1,7082,null,20609354,GenomeRNAi,0.527
ABCG2,9429,IL4,3565,null,20609354,GenomeRNAi,0.524
ABCG2,9429,ALPK1,80216,null,17000754,GenomeRNAi,0.5
ABCG2,9429,FKBP11,51303,null,20609354,GenomeRNAi,0.506
ABCG2,9429,RFC5,5985,null,17000754,GenomeRNAi,0.5
ABCG2,9429,NFATC1,4772,null,20609354,GenomeRNAi,0.44
ABCG2,9429,FCN3,8547,null,20609354,GenomeRNAi,0.53
ABCG2,9429,FZD2,2535,null,20609354,GenomeRNAi,0.44
ABCG2,9429,RNF213,57674,null,17000754,GenomeRNAi,0.5
ABCG2,9429,CAPN6,827,null,20609354,GenomeRNAi,0.506
ABCG2,9429,EGR3,1960,null,20609354,GenomeRNAi,0.518
ABCG2,9429,GLIPR1,11010,null,20609354,GenomeRNAi,0.503
ABCG2,9429,SETMAR,6419,null,20609354,GenomeRNAi,0.506
ABCG2,9429,LAPTM4B,55353,null,20609354,GenomeRNAi,0.506
ABCG2,9429,PTPN3,5774,null,17000754,GenomeRNAi,0.5
ABCG2,9429,PYROXD1,79912,null,20609354,GenomeRNAi,0.503
ABCG2,9429,S1PR2,9294,null,20609354,GenomeRNAi,0.503
ABCG2,9429,ZP3,7784,null,20609354,GenomeRNAi,0.521
ABCG2,9429,CXCR3,2833,null,20609354,GenomeRNAi,0.509
ABCG2,9429,PRMT8,56341,null,20609354,GenomeRNAi,0.44
ABCG2,9429,CELF2,10659,null,20609354,GenomeRNAi,0.515
ABCG2,9429,SENP1,29843,null,17000754,GenomeRNAi,0.5
ABCG2,9429,CCL23,6368,null,20609354,GenomeRNAi,0.506
ABCG2,9429,THAP1,55145,null,20609354,GenomeRNAi,0.506
ABCG2,9429,KCNQ4,9132,null,17000754,GenomeRNAi,0.5
CCDC51,79714,HRAS,3265,null,19490893,GenomeRNAi,0.44
CCDC51,79714,KRAS,3845,null,19490893,GenomeRNAi,0.44
CCDC51,79714,NRAS,4893,null,19490893,GenomeRNAi,0.44
MRPL50,54534,TUBB,203068,null,31300006,CRISPR/CRISPRi,0.34
MRPL50,54534,TTC4,7268,null,31300006,CRISPR/CRISPRi,0.07
MRPL50,54534,TUBGCP3,10426,null,31300006,CRISPR/CRISPRi,0.09
MRPL50,54534,NACA,4666,null,31300006,CRISPR/CRISPRi,0.33
MRPL50,54534,PSMD1,5707,null,31300006,CRISPR/CRISPRi,0.1
MRPL50,54534,ZNF830,91603,null,31300006,CRISPR/CRISPRi,0.03
DDX52,11056,HRAS,3265,null,19490893,GenomeRNAi,0.455
DDX52,11056,KRAS,3845,null,19490893,GenomeRNAi,0.455
DDX52,11056,NRAS,4893,null,19490893,GenomeRNAi,0.455
ZNF256,10172,ZNF606,80095,null,25171417,Daisy,0.2
ZNF256,10172,ZNF304,57343,null,25171417,Daisy,0.2
ZNF256,10172,ZNF416,55659,null,25171417,Daisy,0.2
CDK13,8621,HRAS,3265,null,19490893,GenomeRNAi,0.575
CDK13,8621,MYC,4609,null,22157079,GenomeRNAi,0.557
CDK13,8621,NRAS,4893,null,19490893,GenomeRNAi,0.575
MTRES1,51250,TTI2,80185,null,31300006,CRISPR/CRISPRi,0.26
MTRES1,51250,CTNNBL1,56259,null,31300006,CRISPR/CRISPRi,0.47
MTRES1,51250,KIF11,3832,null,31300006,CRISPR/CRISPRi,0.06
MTRES1,51250,TCF25,22980,null,31300006,CRISPR/CRISPRi,0.17
MTRES1,51250,PPAT,5471,null,31300006,CRISPR/CRISPRi,0.21
MTRES1,51250,EMC4,51234,null,31300006,CRISPR/CRISPRi,0.27
MTRES1,51250,WARS2,10352,null,31300006,CRISPR/CRISPRi,0.16
MTRES1,51250,MASTL,84930,null,31300006,CRISPR/CRISPRi,0.32
MTRES1,51250,MTHFD2,10797,null,31300006,CRISPR/CRISPRi,0.08
MTRES1,51250,RNGTT,8732,null,31300006,CRISPR/CRISPRi,0.22
MTRES1,51250,CENPP,401541,null,31300006,CRISPR/CRISPRi,0.12
MTRES1,51250,COG3,83548,null,31300006,CRISPR/CRISPRi,0.12
MTRES1,51250,GNPAT,8443,null,31300006,CRISPR/CRISPRi,0.24
MTRES1,51250,RPP38,10557,null,31300006,CRISPR/CRISPRi,0.17
MTRES1,51250,CCNK,8812,null,31300006,CRISPR/CRISPRi,0.0
MTRES1,51250,COPS4,51138,null,31300006,CRISPR/CRISPRi,0.16
MTRES1,51250,RPP30,10556,null,31300006,CRISPR/CRISPRi,0.08
MTRES1,51250,SFXN1,94081,null,31300006,CRISPR/CRISPRi,0.15
MTRES1,51250,COX5A,9377,null,31300006,CRISPR/CRISPRi,0.01
MTRES1,51250,NAMPT,10135,null,31300006,CRISPR/CRISPRi,0.15
MTRES1,51250,CDC27,996,null,31300006,CRISPR/CRISPRi,0.06
MTRES1,51250,COPS5,10987,null,31300006,CRISPR/CRISPRi,0.08
MTRES1,51250,GOLT1B,51026,null,31300006,CRISPR/CRISPRi,0.2
MTRES1,51250,HUS1,3364,null,31300006,CRISPR/CRISPRi,0.17
MTRES1,51250,EXOSC6,118460,null,31300006,CRISPR/CRISPRi,0.13
MTRES1,51250,TUBB,203068,null,31300006,CRISPR/CRISPRi,0.19
MTRES1,51250,RNF20,56254,null,31300006,CRISPR/CRISPRi,0.04
MTRES1,51250,PAXBP1,94104,null,31300006,CRISPR/CRISPRi,0.02
MTRES1,51250,SDHC,6391,null,31300006,CRISPR/CRISPRi,0.14
MTRES1,51250,TRMT5,57570,null,31300006,CRISPR/CRISPRi,0.15
MTRES1,51250,MRPL42,28977,null,31300006,CRISPR/CRISPRi,0.01
MTRES1,51250,EXOSC4,54512,null,31300006,CRISPR/CRISPRi,0.17
MTRES1,51250,PTTG1,9232,null,31300006,CRISPR/CRISPRi,0.34
MTRES1,51250,COPE,11316,null,31300006,CRISPR/CRISPRi,0.21
MTRES1,51250,CENPK,64105,null,31300006,CRISPR/CRISPRi,0.4
MTRES1,51250,SPAG7,9552,null,31300006,CRISPR/CRISPRi,0.19
MTRES1,51250,WDR70,55100,null,31300006,CRISPR/CRISPRi,0.15
MTRES1,51250,SLC39A9,55334,null,31300006,CRISPR/CRISPRi,0.15
MTRES1,51250,PDCD7,10081,null,31300006,CRISPR/CRISPRi,0.16
MTRES1,51250,RPL35,11224,null,31300006,CRISPR/CRISPRi,0.09
MTRES1,51250,PAFAH1B1,5048,null,31300006,CRISPR/CRISPRi,0.19
MTRES1,51250,DLST,1743,null,31300006,CRISPR/CRISPRi,0.21
MTRES1,51250,SLC35A1,10559,null,31300006,CRISPR/CRISPRi,0.02
MTRES1,51250,GFI1B,8328,null,31300006,CRISPR/CRISPRi,0.28
MTRES1,51250,NCBP1,4686,null,31300006,CRISPR/CRISPRi,0.07
MTRES1,51250,TUBGCP3,10426,null,31300006,CRISPR/CRISPRi,0.39
MTRES1,51250,EIF3D,8664,null,31300006,CRISPR/CRISPRi,0.17
MTRES1,51250,PRPF18,8559,null,31300006,CRISPR/CRISPRi,0.25
MTRES1,51250,TRNAU1AP,54952,null,31300006,CRISPR/CRISPRi,0.33
MTRES1,51250,IARS1,3376,null,31300006,CRISPR/CRISPRi,0.25
MTRES1,51250,NAA50,80218,null,31300006,CRISPR/CRISPRi,0.21
MTRES1,51250,ERH,2079,null,31300006,CRISPR/CRISPRi,0.1
MTRES1,51250,ZMAT5,55954,null,31300006,CRISPR/CRISPRi,0.1
MTRES1,51250,PFAS,5198,null,31300006,CRISPR/CRISPRi,0.34
MTRES1,51250,HBS1L,10767,null,31300006,CRISPR/CRISPRi,0.18
MTRES1,51250,ZNF598,90850,null,31300006,CRISPR/CRISPRi,0.16
MTRES1,51250,FBXO28,23219,null,31300006,CRISPR/CRISPRi,0.23
MTRES1,51250,NACA,4666,null,31300006,CRISPR/CRISPRi,0.25
