gene_a.name,gene_a.identifier,gene_b.name,gene_b.identifier,SL.cellline,SL.pubmed_id,SL.source,SL.statistic_score
ABCC4,10257,NFKB2,4791,null,25407795,Text Mining,0.4
ABCC4,10257,CREBBP,1387,null,25407795,Text Mining,0.4
ABCC4,10257,MTRF1L,54516,null,25407795,Text Mining,0.4
ABCC4,10257,JAK2,3717,null,25407795,Text Mining,0.4
ABCC4,10257,PIK3R1,5295,null,25407795,Text Mining,0.4
ABCC4,10257,MAP3K1,4214,null,25407795,Text Mining,0.4
ABCC4,10257,BRCA2,675,null,25407795,Text Mining,0.4
ABCC4,10257,PER1,5187,null,25407795,Text Mining,0.4
ABCC4,10257,SS18L1,26039,null,25407795,Text Mining,0.4
ABCC4,10257,WRN,7486,null,25407795,Text Mining,0.4
ABCC4,10257,NOTCH2,4853,null,25407795,Text Mining,0.4
ABCC4,10257,FBN1,2200,null,25407795,Text Mining,0.4
ABCC4,10257,RPL22,6146,null,25407795,Text Mining,0.4
ABCC4,10257,CCT2,10576,null,25407795,Text Mining,0.4
ABCC4,10257,PBX1,5087,null,25407795,Text Mining,0.4
ABCC4,10257,MCPH1,79648,null,25407795,Text Mining,0.4
ABCC4,10257,DHRS13,147015,null,25407795,Text Mining,0.4
ABCC4,10257,GATA3,2625,null,25407795,Text Mining,0.4
ABCC4,10257,NFIB,4781,null,25407795,Text Mining,0.4
ABCC4,10257,PTCH1,5727,null,25407795,Text Mining,0.4
ABCC4,10257,KRAS,3845,null,25407795,Text Mining,0.4
ABCC4,10257,FLI1,2313,null,25407795,Text Mining,0.4
ABCC4,10257,CANT1,124583,null,25407795,Text Mining,0.4
ABCC4,10257,ELK4,2005,null,25407795,Text Mining,0.4
ABCC4,10257,MLH1,4292,null,25407795,Text Mining,0.4
ABCC4,10257,FH,2271,null,25407795,Text Mining,0.4
ABCC4,10257,TRIP11,9321,null,25407795,Text Mining,0.4
ABCC4,10257,MAML2,84441,null,25407795,Text Mining,0.4
ABCC4,10257,KMT2C,58508,null,25407795,Text Mining,0.4
ABCC4,10257,IL6ST,3572,null,25407795,Text Mining,0.4
ABCC4,10257,RB1,5925,null,25407795,Text Mining,0.4
ABCC4,10257,AFDN,4301,null,25407795,Text Mining,0.4
ABCC4,10257,MET,4233,null,25407795,Text Mining,0.4
ABCC4,10257,BRIP1,83990,null,25407795,Text Mining,0.4
ABCC4,10257,SYNE2,23224,null,25407795,Text Mining,0.4
ABCC4,10257,MSI2,124540,null,25407795,Text Mining,0.4
ABCC4,10257,MAP2K4,6416,null,25407795,Text Mining,0.4
ABCC4,10257,MITF,4286,null,25407795,Text Mining,0.4
ABCC4,10257,DDX10,1662,null,25407795,Text Mining,0.4
ABCC4,10257,PPARA,5465,null,25407795,Text Mining,0.4
ABCC4,10257,DDB2,1643,null,25407795,Text Mining,0.4
ABCC4,10257,CCND2,894,null,25407795,Text Mining,0.4
ABCC4,10257,TSC1,7248,null,25407795,Text Mining,0.4
ABCC4,10257,ERCC4,2072,null,25407795,Text Mining,0.4
ABCC4,10257,SUFU,51684,null,25407795,Text Mining,0.4
ABCC4,10257,PIK3C3,5289,null,25407795,Text Mining,0.4
ABCC4,10257,BIRC3,330,null,25407795,Text Mining,0.4
ABCC4,10257,FHIT,2272,null,25407795,Text Mining,0.4
ABCC4,10257,CDH1,999,null,25407795,Text Mining,0.4
ABCC4,10257,RECQL4,9401,null,25407795,Text Mining,0.4
SIW14,855699,SLT2,856425,null,15020461,BioGrid,0.4
PFD1,853260,SDD2,855096,null,16729061,BioGrid,0.25
PFD1,853260,NIP100,855929,null,16729061,BioGrid,0.25
PFD1,853260,HHT1,852295,null,18676811,BioGrid,0.45
PFD1,853260,TRK1,853312,null,16729061,BioGrid,0.25
PFD1,853260,TUB3,854915,null,16729061,BioGrid,0.25
PFD1,853260,AIM26,853829,null,16729061,BioGrid,0.25
PFD1,853260,CIN2,855835,null,16729061,BioGrid,0.25
PFD1,853260,ALF1,855574,null,16729061,BioGrid,0.25
PFD1,853260,ARC18,851085,null,16729061,BioGrid,0.25
PFD1,853260,SIR3,851163,null,16729061,BioGrid,0.25
PFD1,853260,AIM10,856820,null,16729061,BioGrid,0.25
PFD1,853260,SNN1,855638,null,16729061,BioGrid,0.25
PFD1,853260,CIN1,854531,null,16729061,BioGrid,0.25
PFD1,853260,SWC5,852532,null,16729061,BioGrid,0.25
PFD1,853260,PAN2,852786,null,16729061,BioGrid,0.25
PFD1,853260,SGO1,854240,null,16729061,BioGrid,0.25
PFD1,853260,TOF1,855448,null,16729061,BioGrid,0.25
PFD1,853260,VAC7,855673,null,16729061,BioGrid,0.25
PFD1,853260,KAR3,856263,null,16729061,BioGrid,0.25
PFD1,853260,HTZ1,854150,null,16729061,BioGrid,0.25
PFD1,853260,ARP6,850774,null,16729061,BioGrid,0.25
PFD1,853260,CTK3,854928,null,16729061,BioGrid,0.25
PFD1,853260,CSG2,852324,null,16729061,BioGrid,0.25
PFD1,853260,BMH1,856924,null,16729061,BioGrid,0.25
PFD1,853260,MAD2,853422,null,16729061,BioGrid,0.25
PFD1,853260,SWR1,851934,null,16729061,BioGrid,0.25
PFD1,853260,UME6,851788,null,16729061,BioGrid,0.25
PFD1,853260,BIK1,850328,null,16729061,BioGrid,0.25
PFD1,853260,RVS161,850367,null,16729061,BioGrid,0.25
PFD1,853260,SLM5,850388,null,16729061,BioGrid,0.25
PFD1,853260,BIM1,856736,null,16729061,BioGrid,0.25
PFD1,853260,RPA49,855473,null,16729061,BioGrid,0.25
PFD1,853260,PAN3,853843,null,16729061,BioGrid,0.25
BZZ1,856514,MYO3,853729,null,12391157,BioGrid,0.4
BZZ1,856514,VRP1,851051,null,11743162,BioGrid,0.4
BZZ1,856514,MYO5,855136,null,12391157,BioGrid,0.4
KLC3,147700,KLK5,25818,null,25171417,Daisy,0.2
LRP10,26020,SERPINB6,5269,null,25171417,Daisy,0.2
SPC97,856577,DYN1,853928,null,25971801,BioGrid,0.4
SPC97,856577,SPC110,851957,null,11278681,BioGrid,0.4
PPP2R5E,5529,ZC3H14,79882,null,25171417,Daisy,0.2
SEC22B,9554,SNRPD3,6634,null,31300006,CRISPR/CRISPRi,0.34
SEC22B,9554,TAF2,6873,null,31300006,CRISPR/CRISPRi,0.44
SEC22B,9554,SPAG7,9552,null,31300006,CRISPR/CRISPRi,0.16
SEC22B,9554,VPS4A,27183,null,31300006,CRISPR/CRISPRi,0.43
SEC22B,9554,WDR61,80349,null,31300006,CRISPR/CRISPRi,0.33
SEC22B,9554,WDR77,79084,null,31300006,CRISPR/CRISPRi,0.19
SEC22B,9554,SMNDC1,10285,null,31300006,CRISPR/CRISPRi,0.32
SEC22B,9554,WDR7,23335,null,31300006,CRISPR/CRISPRi,0.33
SEC22B,9554,VPS72,6944,null,31300006,CRISPR/CRISPRi,0.37
SEC22B,9554,TUBGCP3,10426,null,31300006,CRISPR/CRISPRi,0.15
SEC22B,9554,ZNF830,91603,null,31300006,CRISPR/CRISPRi,0.0
SEC22B,9554,TRPM7,54822,null,31300006,CRISPR/CRISPRi,0.26
SEC22B,9554,SLC7A1,6541,null,31300006,CRISPR/CRISPRi,0.2
ATP10A,57194,KRAS,3845,null,19490893,Text Mining,0.6
ATP10A,57194,HRAS,3265,null,19490893,GenomeRNAi,0.44
ATP10A,57194,NRAS,4893,null,19490893,GenomeRNAi,0.44
TOP3A,7156,RPS11,6205,null,17429401,Text Mining,0.4
TOP3A,7156,WEE1,7465,null,17429401,Text Mining,0.4
TOP3A,7156,TTN,7273,null,17429401,Text Mining,0.4
TOP3A,7156,NF1,4763,null,17429401,Text Mining,0.4
TOP3A,7156,CDC6,990,null,17429401,Text Mining,0.4
TOP3A,7156,CHEK1,1111,null,17429401,Text Mining,0.4
TOP3A,7156,MSH2,4436,null,17429401,Text Mining,0.4
TOP3A,7156,CDC73,79577,null,17429401,Text Mining,0.4
TOP3A,7156,RAD17,5884,null,17429401,Text Mining,0.4
TOP3A,7156,PALB2,79728,null,17429401,Text Mining,0.4
TOP3A,7156,LLGL1,3996,null,17429401,Text Mining,0.4
TOP3A,7156,FH,2271,null,17429401,Text Mining,0.4
TOP3A,7156,BRCA2,675,null,17429401,Text Mining,0.4
TOP3A,7156,MAP3K4,4216,null,17429401,Text Mining,0.4
MEP2,855580,MEP3,856260,null,26172854,BioGrid,0.4
MYH7,4625,CD79B,974,null,25171417,computer analysis,0.3
SOD2,856399,CYR1,853452,null,12586694,BioGrid,0.4
LSM4,856848,PAF1,852582,null,22595241,Text Mining,0.25
LSM4,856848,RTF1,852607,null,22595241,Text Mining,0.25
DEK,7913,HMGN1,3150,null,25171417,computer analysis,0.3
DEK,7913,SMC4,10051,null,25171417,Daisy,0.2
DEK,7913,SLC13A3,64849,null,29959327,ISLE,0.3
SIRT1,23411,TP53,7157,null,24819061,Text Mining,0.1775
EAF1,85403,WDR48,57599,null,25171417,Daisy,0.2
EAF1,85403,MYC,4609,null,22157079,GenomeRNAi,0.482
EAF1,85403,TOP2B,7155,null,25171417,Daisy,0.2
EAF1,85403,HRAS,3265,null,19490893,GenomeRNAi,0.44
EAF1,85403,KRAS,3845,null,19490893,GenomeRNAi,0.44
EAF1,85403,NRAS,4893,null,19490893,GenomeRNAi,0.44
AEBP2,121536,NRAS,4893,null,19490893,GenomeRNAi,0.443
AEBP2,121536,HRAS,3265,null,19490893,GenomeRNAi,0.443
AEBP2,121536,NAE1,8883,null,23100467,GenomeRNAi,0.611
AEBP2,121536,KRAS,3845,null,19490893,GenomeRNAi,0.443
TRM2,853930,EXO1,854198,null,17205207,BioGrid,0.4
MED23,9439,NOL10,79954,null,31300006,CRISPR/CRISPRi,0.21
MED23,9439,PNN,5411,null,31300006,CRISPR/CRISPRi,0.2
MED23,9439,NDUFB4,4710,null,31300006,CRISPR/CRISPRi,0.37
MED23,9439,METTL17,64745,null,31300006,CRISPR/CRISPRi,0.16
MED23,9439,PDCD7,10081,null,31300006,CRISPR/CRISPRi,0.25
MED23,9439,NAA25,80018,null,31300006,CRISPR/CRISPRi,0.18
MED23,9439,RPF2,84154,null,31300006,CRISPR/CRISPRi,0.35
MED23,9439,TRA2B,6434,null,31300006,CRISPR/CRISPRi,0.16
MED23,9439,TTC4,7268,null,31300006,CRISPR/CRISPRi,0.38
MED23,9439,RPLP1,6176,null,31300006,CRISPR/CRISPRi,0.17
MED23,9439,KRAS,3845,null,19490893,Text Mining,0.6
MED23,9439,TUBGCP3,10426,null,31300006,CRISPR/CRISPRi,0.22
MED23,9439,PRIM2,5558,null,31300006,CRISPR/CRISPRi,0.48
MED23,9439,SKA3,221150,null,31300006,CRISPR/CRISPRi,0.32
MED23,9439,MRPS25,64432,null,31300006,CRISPR/CRISPRi,0.22
MED23,9439,RPTOR,57521,null,31300006,CRISPR/CRISPRi,0.31
MED23,9439,NDUFA8,4702,null,31300006,CRISPR/CRISPRi,0.15
MED23,9439,PWP1,11137,null,31300006,CRISPR/CRISPRi,0.15
MED23,9439,POLE2,5427,null,31300006,CRISPR/CRISPRi,0.2
MED23,9439,SDHC,6391,null,31300006,CRISPR/CRISPRi,0.26
MED23,9439,NRAS,4893,null,19490893,GenomeRNAi,0.443
MED23,9439,MRPL18,29074,null,31300006,CRISPR/CRISPRi,0.17
MED23,9439,RPL5,6125,null,31300006,CRISPR/CRISPRi,0.28
MED23,9439,UQCRB,7381,null,31300006,CRISPR/CRISPRi,0.15
MED23,9439,PSMD1,5707,null,31300006,CRISPR/CRISPRi,0.23
MED23,9439,SEC22B,9554,null,31300006,CRISPR/CRISPRi,0.3
MED23,9439,WDR61,80349,null,31300006,CRISPR/CRISPRi,0.18
MED23,9439,SCO1,6341,null,31300006,CRISPR/CRISPRi,0.33
MED23,9439,POLD1,5424,null,31300006,CRISPR/CRISPRi,0.33
MED23,9439,RPL8,6132,null,31300006,CRISPR/CRISPRi,0.29
MED23,9439,OGFOD1,55239,null,31300006,CRISPR/CRISPRi,0.15
MED23,9439,PSMD6,9861,null,31300006,CRISPR/CRISPRi,0.4
MED23,9439,NDUFA9,4704,null,31300006,CRISPR/CRISPRi,0.34
MED23,9439,PPWD1,23398,null,31300006,CRISPR/CRISPRi,0.18
MED23,9439,TIPIN,54962,null,31300006,CRISPR/CRISPRi,0.39
MED23,9439,NCBP1,4686,null,31300006,CRISPR/CRISPRi,0.29
MED23,9439,PTTG1,9232,null,31300006,CRISPR/CRISPRi,0.39
MED23,9439,REXO2,25996,null,31300006,CRISPR/CRISPRi,0.24
MED23,9439,NACA,4666,null,31300006,CRISPR/CRISPRi,0.34
MED23,9439,MRPL15,29088,null,31300006,CRISPR/CRISPRi,0.37
MED23,9439,SLC39A9,55334,null,31300006,CRISPR/CRISPRi,0.21
MED23,9439,PPCS,79717,null,31300006,CRISPR/CRISPRi,0.28
MED23,9439,PPP2R1A,5518,null,31300006,CRISPR/CRISPRi,0.38
MED23,9439,SPAG7,9552,null,31300006,CRISPR/CRISPRi,0.3
MED23,9439,SLC7A1,6541,null,31300006,CRISPR/CRISPRi,0.19
MED23,9439,ZNF574,64763,null,31300006,CRISPR/CRISPRi,0.31
MED23,9439,ZNHIT6,54680,null,31300006,CRISPR/CRISPRi,0.29
MED23,9439,TTI2,80185,null,31300006,CRISPR/CRISPRi,0.17
MED23,9439,MPHOSPH6,10200,null,31300006,CRISPR/CRISPRi,0.18
MED23,9439,RBBP8,5932,null,31300006,CRISPR/CRISPRi,0.25
MED23,9439,MRPS28,28957,null,31300006,CRISPR/CRISPRi,0.16
MED23,9439,POLN,353497,null,31300006,CRISPR/CRISPRi,0.46
MED23,9439,MRPL39,54148,null,31300006,CRISPR/CRISPRi,0.15
MED23,9439,POLR3B,55703,null,31300006,CRISPR/CRISPRi,0.21
MED23,9439,NDUFB1,4707,null,31300006,CRISPR/CRISPRi,0.3
MED23,9439,TRRAP,8295,null,31300006,CRISPR/CRISPRi,0.25
MED23,9439,RPL3,6122,null,31300006,CRISPR/CRISPRi,0.2
MED23,9439,PNISR,25957,null,31300006,CRISPR/CRISPRi,0.16
MED23,9439,RNGTT,8732,null,31300006,CRISPR/CRISPRi,0.33
RFLNB,359845,PTCD1,26024,null,29959327,ISLE,0.3
CSNK1D,1453,SLC29A2,3177,null,19519883,GenomeRNAi,0.584
CSNK1D,1453,SLC28A1,9154,null,19519883,GenomeRNAi,0.584
CSNK1D,1453,TYMS,7298,null,19519883,GenomeRNAi,0.584
CSNK1D,1453,RRM1,6240,null,19519883,GenomeRNAi,0.584
CSNK1D,1453,SLC29A1,2030,null,19519883,GenomeRNAi,0.584
CSNK1D,1453,DCK,1633,null,19519883,GenomeRNAi,0.584
NCBP1,4686,PELO,53918,null,31300006,CRISPR/CRISPRi,0.22
NCBP1,4686,TMED2,10959,null,25171417,computer analysis,0.3
NCBP1,4686,TTC4,7268,null,31300006,CRISPR/CRISPRi,0.02
NCBP1,4686,SPDL1,54908,null,31300006,CRISPR/CRISPRi,0.05
NCBP1,4686,RBM14,10432,null,25171417,computer analysis,0.3
NCBP1,4686,TRMT5,57570,null,31300006,CRISPR/CRISPRi,0.1
NCBP1,4686,RAD23B,5887,null,25171417,Daisy,0.2
NCBP1,4686,REXO2,25996,null,31300006,CRISPR/CRISPRi,0.16
NCBP1,4686,ZNF574,64763,null,31300006,CRISPR/CRISPRi,0.4
NCBP1,4686,NUDC,10726,null,31300006,CRISPR/CRISPRi,0.21
UGT1A8,54576,BRCA2,675,null,26427375,computer analysis,0.3
DSG4,147409,BRCA2,675,null,26427375,computer analysis,0.3
DSG4,147409,PTEN,5728,null,26427375,computer analysis,0.3
SMX3,856312,LEA1,855888,null,27417296,BioGrid,0.4
SMX3,856312,SMD1,852964,null,27974620,BioGrid,0.4
SMX3,856312,TGS1,855946,null,27417296,BioGrid,0.4
SMX3,856312,SMD2,850981,null,27974620,BioGrid,0.4
SMX3,856312,MUD2,853788,null,27417296,BioGrid,0.4
SMX3,856312,MUD1,852416,null,27417296,BioGrid,0.4
SMX3,856312,NAM8,856486,null,27417296,BioGrid,0.4
SMX3,856312,MSL1,854826,null,27417296,BioGrid,0.4
SMX3,856312,CBC2,855925,null,27417296,BioGrid,0.4
ERG24,855441,ERG28,856767,null,17393212,BioGrid,0.4
ERG24,855441,ERG6,855003,null,17393212,BioGrid,0.4
EPHA1,2041,SLC29A2,3177,null,17000754,GenomeRNAi,0.5
EPHA1,2041,TYMS,7298,null,17000754,GenomeRNAi,0.5
EPHA1,2041,SLC29A1,2030,null,17000754,GenomeRNAi,0.5
EPHA1,2041,SLC28A1,9154,null,17000754,GenomeRNAi,0.5
EPHA1,2041,STEAP4,79689,null,25171417,Daisy,0.2
EPHA1,2041,TINAGL1,64129,null,25171417,Daisy,0.2
EPHA1,2041,RRM1,6240,null,17000754,GenomeRNAi,0.5
PYK2,854529,CDC19,851193,null,18408719,BioGrid,0.4
CLB1,853002,SNM1,852089,null,12136008,BioGrid,0.4
CLB1,853002,CLB2,856236,null,27794027,BioGrid,0.4
EPB41L5,57669,SLC39A1,27173,null,29959327,ISLE,0.3
TUBE1,51175,ASNS,440,null,25171417,computer analysis,0.3
CHRNA4,1137,CSHL1,1444,null,25171417,Daisy,0.2
CHRNA4,1137,PLEKHA8P1,51054,null,29959327,ISLE,0.3
CHRNA4,1137,SIPA1,6494,null,29959327,ISLE,0.3
CHRNA4,1137,TP53,7157,null,26427375,computer analysis,0.3
TAP1,6890,RTP4,64108,null,25171417,computer analysis,0.3
RPS25A,852911,RPS25B,851045,null,22377630,BioGrid,0.4
ORM1,852926,SAC1,853668,null,20182505,BioGrid,0.4
ORM1,852926,ORM2,851064,null,20182505,BioGrid,0.4
EHMT2,10919,TPSAB1,7177,null,28319085,CRISPR/CRISPRi,0.68
EHMT2,10919,TROAP,10024,null,25171417,computer analysis,0.3
EHMT2,10919,HCRT,3060,null,28319085,CRISPR/CRISPRi,0.68
EHMT2,10919,CEP131,22994,null,25171417,computer analysis,0.3
EHMT2,10919,LY6G5B,58496,null,25171417,Daisy,0.2
EHMT2,10919,FGFR2,2263,null,28319085,CRISPR/CRISPRi,0.68
EHMT2,10919,PRODH,5625,null,28319085,CRISPR/CRISPRi,0.68
EHMT2,10919,GPX1,2876,null,28319085,CRISPR/CRISPRi,0.68
EHMT2,10919,NOS2,4843,null,28319085,CRISPR/CRISPRi,0.68
EHMT2,10919,NAGK,55577,null,28319085,CRISPR/CRISPRi,0.68
EHMT2,10919,TRIM27,5987,null,25171417,Daisy,0.2
NHP6A,856165,SWI3,853264,null,23028530,BioGrid,0.4
NHP6A,856165,RSC8,850598,null,23028530,BioGrid,0.4
NHP6A,856165,SFH1,851032,null,23028530,BioGrid,0.4
NHP6A,856165,GCN5,853167,null,12612066,BioGrid,0.4
NHP6A,856165,POB3,854933,null,11432837,BioGrid,0.4
NHP6A,856165,NHP6B,852386,null,23028530,BioGrid,0.4
NHP6A,856165,NHP10,851562,null,18408161,BioGrid,0.25
NHP6A,856165,SNF5,852592,null,23028530,BioGrid,0.4
NHP6A,856165,RSC1,852947,null,23028530,BioGrid,0.4
NHP6A,856165,STB1,855407,null,18408161,BioGrid,0.25
NHP6A,856165,SNF2,854465,null,23028530,BioGrid,0.4
NHP6A,856165,STH1,854680,null,23028530,BioGrid,0.4
NHP6A,856165,SPT5,854999,null,11313475,BioGrid,0.4
NHP6A,856165,MRN1,855917,null,23028530,BioGrid,0.4
NHP6A,856165,YBR090C,852387,null,18408161,BioGrid,0.25
NHP6A,856165,SNF6,856360,null,23028530,BioGrid,0.4
NHP6A,856165,RSC2,851071,null,23028530,BioGrid,0.4
NHP6A,856165,IES5,856827,null,18408161,BioGrid,0.25
ARPC2,10109,NRAS,4893,null,19490893,GenomeRNAi,0.56
ARPC2,10109,HRAS,3265,null,19490893,GenomeRNAi,0.56
P3H2,55214,TP53,7157,null,26427375,computer analysis,0.3
P3H2,55214,PPP2R3A,5523,null,25171417,Daisy,0.2
P3H2,55214,SREBF2,6721,null,29959327,ISLE,0.3
P3H2,55214,RAI14,26064,null,25171417,Daisy,0.2
SOD1,853568,PMA1,852876,null,25956063,BioGrid,0.4
SOD1,853568,PHO80,854161,null,18973803,BioGrid,0.4
SOD1,853568,HEM2,852842,null,28454894,BioGrid,0.4
SOD1,853568,SCH9,856612,null,21926297,BioGrid,0.4
SOD1,853568,PHO84,854916,null,21926297,BioGrid,0.4
SOD1,853568,SML1,854945,null,19851444,BioGrid,0.4
SOD1,853568,SMF1,854027,null,18973803,BioGrid,0.4
SOD1,853568,RFX1,850873,null,19851444,BioGrid,0.4
SOD1,853568,VTC4,853441,null,18973803,BioGrid,0.4
SOD1,853568,SOD2,856399,null,26518674,BioGrid,0.4
SHO1,856854,HOF1,855048,null,22623719,BioGrid,0.4
SHO1,856854,ROM2,851086,null,26787465,BioGrid,0.4
SHO1,856854,SSK2,855765,null,11084293,BioGrid,0.4
SHO1,856854,STE12,856484,null,19502582,BioGrid,0.4
SHO1,856854,INN1,855570,null,22623719,BioGrid,0.4
SHO1,856854,SSK22,850436,null,11084293,BioGrid,0.4
SHO1,856854,PBS2,853313,null,19502582,BioGrid,0.4
SHO1,856854,LAS21,853384,null,11922108,BioGrid,0.4
ASIC5,51802,CDC25B,994,null,29959327,ISLE,0.3
SOX14,8403,BRCA1,672,null,26427375,computer analysis,0.3
CDK3,1018,NAE1,8883,null,23100467,GenomeRNAi,0.638
TOS3,852696,ELM1,853818,null,24486034,BioGrid,0.4
LINC02288,283575,NRAS,4893,null,19490893,GenomeRNAi,0.455
C3orf35,339883,KRAS,3845,null,19490893,GenomeRNAi,0.443
C3orf35,339883,NRAS,4893,null,19490893,GenomeRNAi,0.443
C3orf35,339883,HRAS,3265,null,19490893,GenomeRNAi,0.443
FUS,2521,HNRNPC,3183,null,25171417,computer analysis,0.3
ADCY8,114,KRAS,3845,null,19490893,Text Mining,0.6
ADCY8,114,NRAS,4893,null,19490893,GenomeRNAi,0.458
ADCY8,114,HRAS,3265,null,19490893,GenomeRNAi,0.458
DNASE1L2,1775,PDPK1,5170,null,25171417,Daisy,0.2
DNASE1L2,1775,LUC7L,55692,null,25171417,Daisy,0.2
DNASE1L2,1775,UBN1,29855,null,25171417,Daisy,0.2
DNASE1L2,1775,E4F1,1877,null,25171417,Daisy,0.2
DNASE1L2,1775,MGRN1,23295,null,25171417,Daisy,0.2
NFI1,854327,UBC9,851495,null,16387868,BioGrid,0.4
NFI1,854327,SMT3,852122,null,16387868,BioGrid,0.4
NFI1,854327,DIA2,854247,null,18931302,BioGrid,0.25
NFI1,854327,SLX5,851549,null,27056668,BioGrid,0.4
NFI1,854327,AOS1,856310,null,16387868,BioGrid,0.4
NFI1,854327,MMS21,856695,null,22285753,BioGrid,0.4
NFI1,854327,UBA2,851998,null,16387868,BioGrid,0.4
NFI1,854327,MEC1,852433,null,22285753,BioGrid,0.4
NFI1,854327,MLH1,855203,null,18931302,BioGrid,0.25
NFI1,854327,PAC10,852969,null,18931302,BioGrid,0.25
RecQ4,53438,spn-A,43577,null,19543366,GenomeRNAi,0.5
PAK1IP1,55003,RIOK1,83732,null,25171417,Daisy,0.2
P2RY2,5029,SSH3,54961,null,25171417,Daisy,0.2
P2RY2,5029,SFN,2810,null,25171417,Daisy,0.173
SYS1,853453,YPT6,850966,null,8923208,BioGrid,0.4
HHATL,57467,KRAS,3845,null,19490893,GenomeRNAi,0.446
HHATL,57467,HRAS,3265,null,19490893,GenomeRNAi,0.446
HHATL,57467,NRAS,4893,null,19490893,GenomeRNAi,0.446
HHATL,57467,TFAP2A,7020,null,29959327,ISLE,0.3
GEM1,851249,PLP1,851764,null,18245340,BioGrid,0.4
GEM1,851249,ATP12,853259,null,18245340,BioGrid,0.4
GEM1,851249,MIC60,853886,null,18245340,BioGrid,0.4
GEM1,851249,IMP1,855182,null,18245340,BioGrid,0.4
GEM1,851249,AEP1,855086,null,18245340,BioGrid,0.4
GEM1,851249,TIM13,853093,null,18245340,BioGrid,0.4
GEM1,851249,MGR3,855142,null,18245340,BioGrid,0.4
GEM1,851249,NPR3,856362,null,18245340,BioGrid,0.4
GEM1,851249,ATP10,851109,null,18245340,BioGrid,0.4
GEM1,851249,AAH1,855581,null,18245340,BioGrid,0.4
GEM1,851249,ARO8,852672,null,18245340,BioGrid,0.4
GEM1,851249,CHO2,853061,null,18245340,BioGrid,0.4
GEM1,851249,VTS1,854541,null,18245340,BioGrid,0.4
GEM1,851249,DPL1,851888,null,21825164,BioGrid,0.25
GEM1,851249,SNF1,852088,null,18245340,BioGrid,0.4
GEM1,851249,RTC6,855918,null,18245340,BioGrid,0.4
GEM1,851249,CCE1,853858,null,18245340,BioGrid,0.4
GEM1,851249,BRE5,855787,null,18245340,BioGrid,0.4
GEM1,851249,GCN1,852680,null,18245340,BioGrid,0.4
GEM1,851249,MDM38,854130,null,18245340,BioGrid,0.4
GEM1,851249,FMP30,856001,null,21825164,BioGrid,0.25
GEM1,851249,APP1,855630,null,18245340,BioGrid,0.4
GEM1,851249,OPI3,853536,null,18245340,BioGrid,0.4
GEM1,851249,NPT1,854384,null,18245340,BioGrid,0.4
GEM1,851249,YHM2,855282,null,18245340,BioGrid,0.4
GEM1,851249,TOM70,855602,null,18245340,BioGrid,0.4
GEM1,851249,CYT2,853775,null,18245340,BioGrid,0.4
GEM1,851249,MRPL3,855039,null,18245340,BioGrid,0.4
GEM1,851249,COQ5,854930,null,18245340,BioGrid,0.4
GEM1,851249,PHB2,853146,null,21825164,BioGrid,0.25
GEM1,851249,MSS18,856253,null,18245340,BioGrid,0.4
GEM1,851249,ATP7,853853,null,18245340,BioGrid,0.4
GEM1,851249,MTC3,852626,null,18245340,BioGrid,0.4
GEM1,851249,ATP1,852177,null,18245340,BioGrid,0.4
GEM1,851249,EOS1,855644,null,18245340,BioGrid,0.4
GEM1,851249,PTC1,851558,null,18245340,BioGrid,0.4
GEM1,851249,PHB1,853033,null,21825164,BioGrid,0.25
GEM1,851249,DCK1,851141,null,18245340,BioGrid,0.4
GEM1,851249,AIM11,856829,null,18245340,BioGrid,0.4
GEM1,851249,PSD2,853080,null,21825164,BioGrid,0.25
GEM1,851249,ICE2,854718,null,18245340,BioGrid,0.4
GEM1,851249,MSS51,850900,null,18245340,BioGrid,0.4
GEM1,851249,MCP2,850955,null,18245340,BioGrid,0.4
GEM1,851249,GEP7,852823,null,18245340,BioGrid,0.4
GEM1,851249,PET122,856897,null,18245340,BioGrid,0.4
GEM1,851249,COX19,850642,null,18245340,BioGrid,0.4
SERPINH1,871,BRCA1,672,null,26427375,computer analysis,0.3
MC1R,4157,TXN,7295,null,31300006,CRISPR/CRISPRi,0.12
MC1R,4157,STMN1,3925,null,31300006,CRISPR/CRISPRi,0.09
MC1R,4157,TOP1,7150,null,31300006,CRISPR/CRISPRi,0.0
MC1R,4157,PRKDC,5591,null,31300006,CRISPR/CRISPRi,0.2
MC1R,4157,SKP2,6502,null,31300006,CRISPR/CRISPRi,0.01
MC1R,4157,SLC16A5,9121,null,28319085,CRISPR/CRISPRi,0.68
MC1R,4157,NDUFB1,4707,null,31300006,CRISPR/CRISPRi,0.02
MC1R,4157,PTGIR,5739,null,28319085,CRISPR/CRISPRi,0.68
PSMD12,5718,SDHC,6391,null,25171417,Daisy,0.2
PSMD12,5718,SLC35B1,10237,null,25171417,Daisy,0.2
PSMD12,5718,SRP9,6726,null,25171417,Daisy,0.2
PSMD12,5718,RBM17,84991,null,31300006,CRISPR/CRISPRi,0.18
PSMD12,5718,PTK2,5747,null,25171417,Daisy,0.2
PSMD12,5718,VAMP3,9341,null,25171417,computer analysis,0.3
PSMD12,5718,KRAS,3845,null,19490893,Text Mining,0.6
PSMD12,5718,TTC4,7268,null,31300006,CRISPR/CRISPRi,0.18
